id_aluno,mun_formacao,uf_formacao,mun_trabalho,uf_trabalho,cbo_descricao,cnae_descricao,tipo_vinculo,natureza_juridica,remun_media_nominal,tempo_emprego_meses,carga_horaria,tipo_salario,mobilidade_mun,mobilidade_uf,setor_simplificado,ano_admissao,mes_ano_admissao
55935,João Pessoa,Pb,João Pessoa,Pb,Operador De Telemarketing Ativo E Receptivo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1298.59,18.4,36.0,Mensal,Não,Não,Setor Privado,,NaT
55939,João Pessoa,Pb,João Pessoa,Pb,Supervisor De Telemarketing E Atendimento,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3516.32,34.2,44.0,Mensal,Não,Não,Setor Privado,,NaT
55939,Recife,Pe,João Pessoa,Pb,Supervisor Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1600.0,0.5,40.0,Mensal,Sim,Sim,Setor Privado,,NaT
55939,João Pessoa,Pb,Nantes,Sp,Técnico De Telecomunicações (Telefonia),,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresa Individual De Responsabilidade Limitada (De Natureza Empresária),1892.08,7.9,44.0,Mensal,Sim,Sim,Setor Privado,,NaT
55941,João Pessoa,Pb,João Pessoa,Pb,Caixa De Banco,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,4613.01,22.9,36.0,Mensal,Não,Não,Setor Privado,,NaT
55941,João Pessoa,Pb,João Pessoa,Pb,Assistente De Vendas,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,1181.6,0.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
55941,João Pessoa,Pb,João Pessoa,Pb,Operador De Telemarketing Ativo E Receptivo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1154.84,4.2,36.0,Mensal,Não,Não,Setor Privado,,NaT
55941,João Pessoa,Pb,João Pessoa,Pb,Caixa De Banco,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,3223.36,1.6,36.0,Mensal,Não,Não,Setor Privado,,NaT
55941,Bayeux,Pb,Bayeux,Pb,Caixa De Banco,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,3683.85,1.6,36.0,Mensal,Não,Não,Setor Privado,,NaT
55952,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1446.74,16.4,44.0,Mensal,Não,Não,Setor Privado,,NaT
55952,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresário (Individual),1080.4,27.5,44.0,Mensal,Não,Não,Setor Privado,,NaT
55985,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Faturamento,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1649.07,35.7,43.0,Mensal,Não,Não,Setor Privado,,NaT
55992,João Pessoa,Pb,João Pessoa,Pb,Analista De Recursos Humanos,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3203.41,57.2,44.0,Mensal,Não,Não,Setor Privado,,NaT
56005,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresário (Individual),1873.46,147.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56029,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1780.73,6.7,44.0,Mensal,Não,Não,Setor Privado,,NaT
56048,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1913.05,23.2,40.0,Mensal,Não,Não,Setor Privado,,NaT
56048,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1348.0,5.6,40.0,Mensal,Não,Não,Setor Privado,,NaT
56048,João Pessoa,Pb,João Pessoa,Pb,Operador De Telemarketing Receptivo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresa Individual De Responsabilidade Limitada (De Natureza Empresária),710.09,2.9,24.0,Mensal,Não,Não,Setor Privado,,NaT
56082,Recife,Pe,Nantes,Sp,Assistente Administrativo,,"Servidor Regido Pelo Regime Jurídico Único (Federal, Estadual E Municipal) E Militar, Vinculado A Regime Próprio De Previdência",Órgão Público Do Poder Executivo Federal,5399.2,138.9,40.0,Mensal,Sim,Sim,Setor Público,,NaT
56082,Recife,Pe,João Pessoa,Pb,Assistente Administrativo,,"Servidor Regido Pelo Regime Jurídico Único (Federal, Estadual E Municipal) E Militar, Vinculado A Regime Próprio De Previdência",Órgão Público Do Poder Executivo Federal,6783.21,163.0,40.0,Outros/Não Informado,Sim,Sim,Setor Público,,NaT
56096,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1423.97,51.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56122,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1735.84,17.8,44.0,Mensal,Não,Não,Setor Privado,,NaT
56127,João Pessoa,Pb,João Pessoa,Pb,Administrador,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2448.92,34.3,44.0,Mensal,Não,Não,Setor Privado,,NaT
56127,João Pessoa,Pb,João Pessoa,Pb,Agente De Vendas De Serviços,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2303.68,5.4,44.0,Mensal,Não,Não,Setor Privado,,NaT
56149,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresário (Individual),1896.72,14.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56149,Cabedelo,Pb,Santa Rita,Pb,Almoxarife,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Nan,2732.48,19.3,44.0,Mensal,Sim,Não,Outros,,NaT
56149,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1276.0,21.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56149,João Pessoa,Pb,João Pessoa,Pb,Recebedor De Apostas (Loteria),,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1030.36,12.0,44.0,Mensal,Não,Não,Setor Privado,,NaT
56187,Fortaleza,Ce,Santa Rita,Pb,Agente De Microcrédito,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1515.42,2.8,40.0,Mensal,Sim,Sim,Setor Privado,,NaT
56187,Santa Rita,Pb,Santa Rita,Pb,Agente De Microcrédito,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Associação Privada,1090.88,1.6,40.0,Mensal,Não,Não,Terceiro Setor,,NaT
56187,João Pessoa,Pb,Santa Rita,Pb,Operador De Telemarketing Ativo E Receptivo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1132.72,7.1,36.0,Mensal,Sim,Não,Setor Privado,,NaT
56187,Santa Rita,Pb,Santa Rita,Pb,Agente De Microcrédito,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3041.87,24.8,40.0,Mensal,Não,Não,Setor Privado,,NaT
56205,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1311.48,5.3,44.0,Mensal,Não,Não,Setor Privado,,NaT
56205,João Pessoa,Pb,João Pessoa,Pb,Analista De Suporte Computacional,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2888.08,24.8,40.0,Mensal,Não,Não,Setor Privado,,NaT
56205,João Pessoa,Pb,João Pessoa,Pb,Supervisor De Vendas De Serviços,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1482.57,32.0,44.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56232,Caaporã,Pb,Caaporã,Pb,Analista De Planejamento De Manutenção,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1902.82,25.7,44.0,Mensal,Não,Não,Setor Privado,,NaT
56241,João Pessoa,Pb,João Pessoa,Pb,Promotor De Vendas Especializado,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,2594.04,19.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56241,Cabedelo,Pb,Cabedelo,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2127.5,9.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56256,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1413.2,12.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56257,João Pessoa,Pb,Nantes,Sp,Dirigente Do Serviço Público Estadual E Distrital,,"Servidor Público Não-Efetivo (Demissível Ad Nutum Ou Admitido Por Legislação Especial, Não Regido Pela Clt)",Órgão Público Do Poder Executivo Estadual Ou Do Distrito Federal,1745.44,14.0,30.0,Mensal,Sim,Sim,Setor Público,,NaT
56257,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1047.66,19.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56257,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1401.0,23.0,44.0,Mensal,Não,Não,Setor Privado,,NaT
56263,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Aprendiz Contratado Nos Termos Do Art. 428 Da Clt, Regulamentado Pelo Decreto Nº 5.598, De 1º De Dezembro De 2005",Sociedade Empresária Limitada,532.05,13.6,22.0,Tarefa,Não,Não,Setor Privado,,NaT
56263,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Pessoal,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1743.09,34.0,44.0,Mensal,Não,Não,Setor Privado,,NaT
56269,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,1204.78,39.8,40.0,Mensal,Não,Não,Setor Privado,,NaT
56269,João Pessoa,Pb,João Pessoa,Pb,Operador De Telemarketing Ativo E Receptivo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Anônima Fechada,550.0,0.5,36.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56273,João Pessoa,Pb,João Pessoa,Pb,Caixa De Banco,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,4974.1,34.5,30.0,Mensal,Não,Não,Setor Privado,,NaT
56273,João Pessoa,Pb,João Pessoa,Pb,Operador De Inspeção De Qualidade,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1304.16,13.5,44.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56295,Rio De Janeiro,Rj,Nantes,Sp,Entrevistador Censitário E De Pesquisas Amostrais,,"Contrato De Trabalho Por Tempo Determinado, Regido Pela Lei Nr. 8.745, De 9 De Dezembro De 1993, Com A Redação Dada Pela Lei Nr. 9.849, De 26 De Outubro De 1999",Fundação Pública De Direito Público Federal,398.15,2.4,24.0,Diário,Sim,Sim,Setor Público,,NaT
56308,Brasília,Df,Brasília,Df,Secretária(O) Executiva(O),,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresa Pública,10571.4,50.4,40.0,Outros/Não Informado,Não,Não,Setor Público,,NaT
56316,João Pessoa,Pb,João Pessoa,Pb,Analista De Pesquisa De Mercado,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,4189.51,3.0,44.0,Mensal,Não,Não,Setor Privado,,NaT
56316,Bayeux,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1464.76,9.1,44.0,Mensal,Sim,Não,Setor Privado,,NaT
56316,Lagarto,Se,Nantes,Sp,Assistente De Vendas,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1109.09,14.3,44.0,Mensal,Sim,Sim,Setor Privado,,NaT
56316,João Pessoa,Pb,João Pessoa,Pb,Vendedor De Comércio Varejista,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,4441.47,16.0,44.0,Mensal,Não,Não,Setor Privado,,NaT
56333,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresa Individual De Responsabilidade Limitada (De Natureza Empresária),1305.99,11.6,44.0,Mensal,Não,Não,Setor Privado,,NaT
56333,Bayeux,Pb,Bayeux,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,3351.91,12.6,44.0,Mensal,Não,Não,Setor Privado,,NaT
56333,Indaiatuba,Sp,Bayeux,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1522.86,21.7,42.0,Mensal,Sim,Sim,Setor Privado,,NaT
56340,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Contabilidade,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1600.0,22.0,44.0,Mensal,Não,Não,Setor Privado,,NaT
56340,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Contabilidade,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1800.0,7.0,44.0,Mensal,Não,Não,Setor Privado,,NaT
56340,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Aprendiz Contratado Nos Termos Do Art. 428 Da Clt, Regulamentado Pelo Decreto Nº 5.598, De 1º De Dezembro De 2005",Sociedade Anônima Aberta,938.11,10.8,40.0,Mensal,Não,Não,Setor Privado,,NaT
56366,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1412.0,9.0,44.0,Mensal,Não,Não,Setor Privado,,NaT
56376,João Pessoa,Pb,João Pessoa,Pb,Analista De Folha De Pagamento,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,3578.81,3.7,44.0,Mensal,Não,Não,Setor Privado,,NaT
56376,Alhandra,Pb,João Pessoa,Pb,Gerente De Recursos Humanos,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,6000.0,9.0,45.0,Mensal,Sim,Não,Setor Privado,,NaT
56376,Cabedelo,Pb,Cabedelo,Pb,Analista De Folha De Pagamento,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2950.36,54.9,44.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56385,Santa Rita,Pb,Santa Rita,Pb,Auxiliar De Escritório,,"Aprendiz Contratado Nos Termos Do Art. 428 Da Clt, Regulamentado Pelo Decreto Nº 5.598, De 1º De Dezembro De 2005",Sociedade Empresária Limitada,712.5,3.5,25.0,Tarefa,Não,Não,Setor Privado,,NaT
56385,Santa Rita,Pb,Santa Rita,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1264.0,7.6,44.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56403,São Paulo,Sp,Nantes,Sp,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Simples Limitada,2680.39,31.8,44.0,Mensal,Sim,Não,Setor Privado,,NaT
56403,São Paulo,Sp,São Paulo,Sp,Professor De Ensino Superior Na Área De Orientação Educacional,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,4255.38,11.0,20.0,Mensal,Não,Não,Setor Privado,,NaT
56404,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2596.3,25.7,44.0,Mensal,Não,Não,Setor Privado,,NaT
56404,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Aprendiz Contratado Nos Termos Do Art. 428 Da Clt, Regulamentado Pelo Decreto Nº 5.598, De 1º De Dezembro De 2005",Sociedade Empresária Limitada,469.13,23.9,20.0,Mensal,Não,Não,Setor Privado,,NaT
56405,Cabedelo,Pb,Cabedelo,Pb,Supervisor De Vendas Comercial,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1670.9,8.4,44.0,Mensal,Não,Não,Setor Privado,,NaT
56405,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,3312.62,14.5,44.0,Mensal,Não,Não,Setor Privado,,NaT
56405,Recife,Pe,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Anônima Fechada,1479.66,0.7,44.0,Mensal,Sim,Sim,Setor Privado,,NaT
56405,João Pessoa,Pb,João Pessoa,Pb,Supervisor De Vendas Comercial,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1554.43,6.5,44.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56415,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1500.0,38.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
56423,Campinas,Sp,Campinas,Sp,Auditor (Contadores E Afins),,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Simples Limitada,4115.2,39.6,40.0,Mensal,Não,Não,Setor Privado,,NaT
56423,Limeira,Sp,Santa Bárbara D'Oeste,Sp,Contador,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,8640.36,14.9,44.0,Mensal,Sim,Não,Setor Privado,,NaT
56423,Campinas,Sp,Campinas,Sp,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Simples Limitada,3287.71,28.6,40.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56430,João Pessoa,Pb,Nantes,Sp,Professor Instrutor De Ensino E Aprendizagem Em Serviços,,"Servidor Público Não-Efetivo (Demissível Ad Nutum Ou Admitido Por Legislação Especial, Não Regido Pela Clt)",Órgão Público Do Poder Executivo Municipal,1130.55,57.5,40.0,Mensal,Sim,Sim,Setor Público,,NaT
56430,João Pessoa,Pb,João Pessoa,Pb,Técnico Em Secretariado,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Associação Privada,564.2,0.6,44.0,Mensal,Não,Não,Terceiro Setor,,NaT
56435,João Pessoa,Pb,João Pessoa,Pb,Assistente De Vendas,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1245.44,14.9,44.0,Tarefa,Não,Não,Setor Privado,,NaT
56435,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2152.45,5.2,40.0,Mensal,Não,Não,Setor Privado,,NaT
56449,Salvador,Ba,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresa Individual De Responsabilidade Limitada (De Natureza Empresária),1100.0,6.9,44.0,Mensal,Sim,Sim,Setor Privado,,NaT
56449,João Pessoa,Pb,Bayeux,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1448.07,14.9,44.0,Mensal,Sim,Não,Setor Privado,,NaT
56449,Olinda,Pe,Bayeux,Pb,Auxiliar De Escritório,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1253.23,8.3,40.0,Mensal,Sim,Sim,Setor Privado,,NaT
56452,Guarulhos,Sp,Guarulhos,Sp,Gerente Financeiro,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2023.6,11.3,44.0,Mensal,Não,Não,Setor Privado,,NaT
56452,Guarulhos,Sp,Guarulhos,Sp,Vendedor De Comércio Varejista,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2748.4,11.4,44.0,Mensal,Não,Não,Setor Privado,,NaT
56464,Bayeux,Pb,Bayeux,Pb,Gerente Comercial,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresa Individual De Responsabilidade Limitada (De Natureza Empresária),1229.16,38.9,44.0,Mensal,Não,Não,Setor Privado,,NaT
